poly_id,operacion,tipo,latitud,longitud,m2total,preciousd,barrio,comuna,lnprecio,lnm2total,residuos,dist_subte,dist_tren,dist_obe,count_delitos,Residuos_Ej_4,Outliers_LH
"474",VTA,TERRENO,-34.577781700000003,-58.487953200000000,160.000000000000000,"1250000",VILLA URQUIZA,"12",14.038654109278500,5.075173815233830,1.052339416019350,410.191192917162027,340.691412264824010,10168.234135694299766,"471",0.876943238677417,"0"
"475",VTA,TERRENO,-34.628481999999998,-58.487900000000003,1201.000000000000000,"1200000",FLORESTA,"10",13.997832114758200,7.090909822079980,-0.009720422954464,1692.528667158160033,774.329630742175027,10135.876630119200854,"385",0.130659780425406,"0"
"476",VTA,TERRENO,-34.610039000000000,-58.487856999999998,1645.000000000000000,"2200000",VILLA DEL PARQUE,"11",14.603967918328500,7.405495663199470,0.264888110886273,2836.903374481530136,1093.507840619339959,9774.569557984750645,"309",0.293547066054575,"0"
"477",VTA,TERRENO,-34.558050000000001,-58.487793000000003,141.000000000000000,"230000",SAAVEDRA,"12",12.345834587905300,4.948759890378170,-0.593281526886387,1809.370787421680006,446.179067347839975,10973.935462646100859,"255",-0.654403295415703,"0"
"478",VTA,TERRENO,-34.556565999999997,-58.487763999999999,140.000000000000000,"474000",SAAVEDRA,"12",13.068962600677200,4.941642422609300,0.134025215207621,1973.437190738769914,283.881476859330007,11048.327237163499376,"277",0.082292637736038,"0"
"479",VTA,TERRENO,-34.571660399999999,-58.487640100000000,202.000000000000000,"920000",VILLA URQUIZA,"12",13.732128949025199,5.308267697401210,0.608962741737167,316.594265332419980,339.014584873894989,10352.841697932299212,"537",0.406398862597253,"0"
"480",VTA,TERRENO,-34.641317299999997,-58.487555999999998,287.000000000000000,"600000",PARQUE AVELLANEDA,"9",13.304684934198299,5.659482215759620,0.495223799899866,2020.908934402900059,1165.069340946510010,10583.730747886500467,"275",0.607717054387400,"0"
"481",VTA,TERRENO,-34.599944399999998,-58.487497400000002,1156.000000000000000,"645000",VILLA DEL PARQUE,"11",13.377005595777900,7.052721049232320,-0.754957063914834,2404.235615146440068,575.651139479174958,9723.679733262519221,"263",-0.837348303240767,"0"
"482",VTA,TERRENO,-34.609591999999999,-58.487493999999998,91.000000000000000,"340000",VILLA DEL PARQUE,"11",12.736700896592300,4.510859506516850,0.097088003174081,2857.928429866859915,1067.058214960710075,9737.844537831559137,"321",0.100557981727738,"0"
"483",VTA,TERRENO,-34.651012399999999,-58.487480200000000,1000.000000000000000,"1500000",MATADEROS,"9",14.220975666072400,6.907755278982140,0.846953115073490,2517.275156436990073,2118.108213957490079,11047.242591904900110,"202",0.595542639589439,"0"
"484",VTA,TERRENO,-34.630155000000002,-58.487414000000001,278.000000000000000,"495000",VELEZ SARSFIELD,"10",13.112313041550800,5.627621113690640,0.273841513372414,1631.001519282910067,646.843326543665967,10145.369045928400737,"397",0.077962371385636,"0"
"485",VTA,TERRENO,-34.567096700000000,-58.487394199999997,110.000000000000000,"370000",VILLA URQUIZA,"12",12.821258284620400,4.700480365792420,0.054929484495758,806.510620506096984,784.899143377333985,10515.921054268299486,"326",0.033932251577298,"0"
"486",VTA,TERRENO,-34.568222499999997,-58.487363000000002,187.000000000000000,"410000",VILLA URQUIZA,"12",12.923912438680500,5.231108616854590,-0.153952978661041,682.216146642046965,721.222439944805046,10465.834183422399292,"334",-0.201375420314000,"0"
"487",VTA,TERRENO,-34.600545599999997,-58.487155799999996,184.000000000000000,"700000",VILLA DEL PARQUE,"11",13.458835614025499,5.214935757608990,0.405853223056178,2446.667147005180141,591.942926990177966,9689.824624605969802,"268",0.315775437270529,"0"
"488",VTA,TERRENO,-34.567611900000003,-58.487029399999997,235.000000000000000,"520000",VILLA URQUIZA,"12",13.161584090557600,5.459585514144160,-0.050422167478554,746.370946160356993,743.019303150173982,10463.102693492999606,"333",-0.083077281914996,"0"
"489",VTA,TERRENO,-34.624300900000001,-58.487010800000000,189.000000000000000,"350000",FLORESTA,"10",12.765688433465600,5.241747015059640,-0.156203993935901,1744.271531850549991,1057.001594023630105,9940.067674492940569,"335",0.012262683590436,"0"
"490",VTA,TERRENO,-34.606791999999999,-58.486856000000003,458.000000000000000,"690000",VILLA DEL PARQUE,"11",13.444446876573400,6.126869184114190,-0.143939828530611,3060.796655592620027,858.324911094818049,9663.037832553060070,"329",-0.116779054838785,"0"
"491",VTA,TERRENO,-34.559706499999997,-58.486741000000002,742.000000000000000,"2000000",SAAVEDRA,"12",14.508657738524199,6.609349243167380,0.594594683913965,1621.322554996759891,625.581937114597054,10804.295831893599825,"243",0.528550912335074,"0"
"492",VTA,TERRENO,-34.607028000000000,-58.486707000000003,383.000000000000000,"880000",VILLA DEL PARQUE,"11",13.687677186454399,5.948034989180650,0.204285645141138,3057.790863964370146,886.467343474019003,9650.382344298879616,"338",0.229223101137012,"0"
"493",VTA,TERRENO,-34.662649500000001,-58.486631099999997,130.000000000000000,"160000",MATADEROS,"9",11.982929094216001,4.867534450455580,-0.193261464192530,3137.741468394549884,1834.272829126299939,11652.779805863399815,"188",-0.358616072469697,"0"
"494",VTA,TERRENO,-34.589697600000001,-58.486480399999998,158.000000000000000,"230000",AGRONOMIA,"15",12.345834587905300,5.062595033026970,-0.276569223512828,1412.202107699609996,1447.417642830080013,9744.495349371320117,"102",-0.317759722640326,"0"
"495",VTA,TERRENO,-34.562128999999999,-58.486389000000003,199.000000000000000,"390000",VILLA URQUIZA,"12",12.873902018105801,5.293304824724490,-0.240479352098601,1352.259967374279995,895.756384093768020,10656.779220105199784,"241",-0.126773752877512,"0"
"496",VTA,TERRENO,-34.558847999999998,-58.486341000000003,250.000000000000000,"735000",SAAVEDRA,"12",13.507625778195001,5.521460917862250,0.232271740861662,1716.234429888839941,533.778370034273053,10814.900209476400050,"277",0.156764652841571,"0"
"497",VTA,TERRENO,-34.560394199999998,-58.486260700000003,742.000000000000000,"2000000",SAAVEDRA,"12",14.508657738524199,6.609349243167380,0.594594683913965,1544.748078542199892,705.028518055204017,10730.684801538500324,"239",0.521599736035527,"0"
"498",VTA,TERRENO,-34.579914100000003,-58.486146200000000,122.000000000000000,"520000",VILLA URQUIZA,"12",13.161584090557600,4.804021044733260,0.334465626865295,526.236093076979955,597.623454731814036,9944.191736449989548,"288",0.243810604052614,"0"
"500",VTA,TERRENO,-34.587953900000002,-58.485990999999999,254.000000000000000,"700000",AGRONOMIA,"15",13.458835614025499,5.537334267018540,0.557708129825512,1215.727787593430094,1478.716836633690036,9732.748822587989707,"133",0.480633292916699,"0"
"501",VTA,TERRENO,-34.584072900000002,-58.485910900000000,364.000000000000000,"360000",PARQUE CHAS,"15",12.793859310432300,5.897153867636740,-0.574206094474728,828.582801332725012,1053.394635448870076,9811.406469895919145,"186",-0.572698986023443,"0"
"502",VTA,TERRENO,-34.600189999999998,-58.485868699999997,214.000000000000000,"550000",VILLA DEL PARQUE,"11",13.217673557208700,5.365976015021850,0.076014073069484,2356.478506949029907,714.986319086675962,9573.300273673859920,"262",-0.018987676322205,"0"
"503",VTA,TERRENO,-34.646597999999997,-58.485816999999997,225.000000000000000,"330000",PARQUE AVELLANEDA,"9",12.706847933442701,5.416100402204420,0.040278450192456,2245.272543501069777,1641.122786166509968,10685.924764984200010,"209",0.252752542899489,"0"
"504",VTA,TERRENO,-34.545766999999998,-58.485813999999998,372.000000000000000,"715000",SAAVEDRA,"12",13.480037821676101,5.918893854273150,-0.028652666048154,2413.888486498779912,886.693121515058010,11512.697019875800834,"213",0.086882003094277,"0"
"505",VTA,TERRENO,-34.655363600000001,-58.485778000000003,281.000000000000000,"175000",MATADEROS,"9",12.072541252905699,5.638354669333750,-0.556204786653703,2584.449596276850116,2546.032606794819912,11151.101069850599742,"191",-0.761603327892282,"0"
"506",VTA,TERRENO,-34.567062000000000,-58.485756199999997,165.000000000000000,"418000",VILLA URQUIZA,"12",12.943236711506900,5.105945473900580,-0.061144299231576,807.096768518905947,638.740957652637007,10378.849682234500506,"328",-0.096557540239880,"0"
"507",VTA,TERRENO,-34.585889999999999,-58.485658999999998,333.000000000000000,"430000",PARQUE CHAS,"15",12.971540487669699,5.808142489980440,-0.344265537090536,993.781567539371053,1256.037874682569964,9746.286620000519179,"164",-0.293121667546637,"0"
"508",VTA,TERRENO,-34.555064000000002,-58.485522000000003,339.000000000000000,"1500000",SAAVEDRA,"12",14.220975666072400,5.826000107380450,0.766823932380973,2125.067844393539872,179.113995365937996,10948.304648379900755,"293",0.730845472762583,"0"
"509",VTA,TERRENO,-34.569717400000002,-58.485431699999999,112.000000000000000,"690000",VILLA URQUIZA,"12",13.444446876573400,4.718498871295090,0.667539249859045,517.905029424048053,596.478544121849950,10239.748313134199634,"449",0.538720772023510,"0"
"510",VTA,TERRENO,-34.583875800000001,-58.485415600000003,1718.000000000000000,"2200000",PARQUE CHAS,"15",14.603967918328500,7.448916102544200,0.324848953004630,786.008925484509973,1040.602443546989889,9771.955679317530667,"180",0.330292778802984,"0"
"511",VTA,TERRENO,-34.544452000000000,-58.485404000000003,375.000000000000000,"620000",SAAVEDRA,"12",13.337474757021299,5.926926025970410,-0.175931490925859,2450.984561538060007,875.165720397091036,11563.579367281699888,"196",-0.048868862675408,"0"
"512",VTA,TERRENO,-34.551324500000000,-58.485315399999998,546.000000000000000,"590000",SAAVEDRA,"12",13.287877815881901,6.302618975744910,-0.446101140832041,2158.976505171810004,344.572199265898007,11141.880604278900137,"260",-0.443139261098773,"0"
"513",VTA,TERRENO,-34.583857199999997,-58.485309800000003,360.000000000000000,"360000",PARQUE CHAS,"15",12.793859310432300,5.886104031450160,-0.567718636297599,779.284562538412956,1040.708432480930014,9762.957145040860269,"182",-0.576101075686665,"0"
"514",VTA,TERRENO,-34.613437699999999,-58.485232699999997,660.000000000000000,"450000",VILLA SANTA RITA,"11",13.017002861746500,6.492239835020470,-0.456346387112554,2390.597340692159833,1539.992224140690041,9570.256995427680522,"328",-0.305331020636244,"0"
"515",VTA,TERRENO,-34.577840000000002,-58.485191999999998,700.000000000000000,"800000",VILLA URQUIZA,"12",13.592367006650100,6.551080335043400,-0.260465674653296,383.425221021201992,423.558857836451978,9923.517216032190845,"482",-0.431993513255872,"0"
"516",VTA,TERRENO,-34.625780399999996,-58.485186300000002,383.000000000000000,"750000",FLORESTA,"10",13.527828485512501,5.948034989180650,0.191268038083464,1526.788214803849996,830.891045763474040,9817.248667312220277,"371",0.294450521124640,"0"
"517",VTA,TERRENO,-34.640090999999998,-58.485137000000002,470.000000000000000,"830000",PARQUE AVELLANEDA,"9",13.629180979772800,6.152732694704100,0.530128054341163,1761.486127378140054,940.281605606685048,10326.289368703499349,"371",0.548152557088016,"0"
"518",VTA,TERRENO,-34.551532700000003,-58.485087200000002,480.000000000000000,"340000",SAAVEDRA,"12",12.736700896592300,6.173786103901940,-0.921639122692329,2133.502778278329970,335.164614213330026,11111.980786987700412,"264",-0.926801514935362,"0"
"519",VTA,TERRENO,-34.547840700000002,-58.484944100000000,225.000000000000000,"390000",SAAVEDRA,"12",12.873902018105801,5.416100402204420,-0.339593913160643,2244.675785785910193,718.255329968763021,11319.187759334899965,"278",-0.295298378773812,"0"
"520",VTA,TERRENO,-34.637279800000002,-58.484892000000002,186.000000000000000,"320000",VELEZ SARSFIELD,"10",12.676076274775900,5.225746673713200,0.073548843667123,1577.191446489970076,656.170142207776962,10187.099776329299857,"481",-0.155752346606479,"0"
"521",VTA,TERRENO,-34.547733000000001,-58.484791999999999,375.000000000000000,"590000",SAAVEDRA,"12",13.287877815881901,5.926926025970410,-0.225528432065231,2236.462239574470004,733.607738358035022,11314.034103822099496,"280",-0.178080202463378,"0"
"522",VTA,TERRENO,-34.639919499999998,-58.484762500000002,1150.000000000000000,"700000",PARQUE AVELLANEDA,"9",13.458835614025499,7.047517221357300,-0.165553352247378,1722.550556182699893,909.047982195446025,10287.242892975300492,"394",-0.157639937923252,"0"
"523",VTA,TERRENO,-34.546667900000003,-58.484762300000000,157.000000000000000,"330000",SAAVEDRA,"12",12.706847933442701,5.056245805348310,-0.295374128462180,2282.956706081170069,848.231318445165016,11376.892916048700499,"259",-0.228768394729359,"0"
"524",VTA,TERRENO,-34.657137400000003,-58.484695899999998,335.000000000000000,"230000",MATADEROS,"9",12.345834587905300,5.814130531825070,-0.386111040969724,2610.585995253280089,2328.175161300810032,11169.614293097800328,"191",-0.604631480872165,"0"
"525",VTA,TERRENO,-34.627894300000001,-58.484534300000000,224.000000000000000,"395000",FLORESTA,"10",12.886641043883300,5.411646051855040,-0.135000635627779,1401.000952908580075,598.928913307419975,9821.182905854719138,"460",-0.102494376625858,"0"
"526",VTA,TERRENO,-34.608292300000002,-58.484433199999998,370.000000000000000,"1400000",VILLA DEL PARQUE,"11",14.151982794585500,5.913503005638270,0.688865291296121,2832.592764801579960,1134.092762901480000,9448.713782435790563,"358",0.685972317989313,"0"
"527",VTA,TERRENO,-34.628247000000002,-58.484411000000001,469.000000000000000,"450000",FLORESTA,"10",13.017002861746500,6.150602768446280,-0.438486950229606,1381.720844221820016,560.285322043174006,9821.141577757580308,"469",-0.409580608463547,"0"
"528",VTA,TERRENO,-34.628246500000003,-58.484410900000000,352.000000000000000,"750000",FLORESTA,"10",13.527828485512501,5.863631175598100,0.240822275934684,1381.722815604400012,560.325381834167047,9821.117316207190015,"469",0.267550881227205,"0"
"529",VTA,TERRENO,-34.559401999999999,-58.484330200000002,129.000000000000000,"1500000",SAAVEDRA,"12",14.220975666072400,4.859812404361670,1.334081420071270,1665.485307853299901,642.120326413437965,10622.775294395300079,"243",1.258410199595220,"0"
"531",VTA,TERRENO,-34.624649200000000,-58.484205899999999,972.000000000000000,"2300000",FLORESTA,"10",14.648419680899400,6.879355804460440,0.765072409068980,1495.250104763970057,909.404251641896053,9699.242030177330889,"353",0.878526499834625,"0"
"532",VTA,TERRENO,-34.549595300000000,-58.484047799999999,1563.000000000000000,"5000000",SAAVEDRA,"12",15.424948470398400,7.354362330421480,1.073481533652460,2098.925698355340046,568.669868847816019,11144.579224670800613,"228",1.103184957124240,"0"
"533",VTA,TERRENO,-34.560098300000000,-58.484027200000000,731.000000000000000,"1680000",VILLA URQUIZA,"12",14.334304351379400,6.594413459749780,0.456030402941439,1592.303748773319967,724.102485288487969,10562.615855536099843,"239",0.602857913860505,"0"
"534",VTA,TERRENO,-34.559254600000003,-58.484016900000000,753.000000000000000,"2126000",SAAVEDRA,"12",14.569752837884000,6.624065227799890,0.647049896380736,1685.198970868020069,639.145229728712025,10604.844720022800175,"249",0.585680284397283,"0"
"535",VTA,TERRENO,-34.628939799999998,-58.484016500000003,450.000000000000000,"800000",FLORESTA,"10",13.592367006650100,6.109247582764370,0.161157196023168,1332.819315576279905,476.850470133445981,9808.172329530920251,"516",0.160598322033994,"0"
"536",VTA,TERRENO,-34.622297000000003,-58.483927000000001,1149.000000000000000,"1745000",VILLA SANTA RITA,"11",14.372265113618701,7.046647277848760,0.573418270251867,1608.401503898789997,1152.180010985179933,9614.711576744090053,"319",0.565081523279111,"0"
"537",VTA,TERRENO,-34.586002399999998,-58.483894399999997,225.000000000000000,"260000",PARQUE CHAS,"15",12.468436909997701,5.416100402204420,-0.617197680075705,947.809860346667051,1303.723122358790079,9585.218897625189129,"154",-0.574515024159312,"0"
"538",VTA,TERRENO,-34.570867000000000,-58.483879000000002,408.000000000000000,"1150000",VILLA URQUIZA,"12",13.955272500339399,6.011267174404160,0.419368979249594,446.685538581065998,524.424347657013982,10060.637416099199982,"542",0.250846749527851,"0"
"539",VTA,TERRENO,-34.615130299999997,-58.483777300000000,286.000000000000000,"330000",VILLA SANTA RITA,"11",12.706847933442701,5.655991810819850,-0.275532581482100,2160.289092381559840,1769.348267805160049,9461.259241980040315,"324",-0.151577622304123,"0"
"540",VTA,TERRENO,-34.655880300000000,-58.483733500000000,440.000000000000000,"250000",MATADEROS,"9",12.429216196844401,6.086774726912310,-0.462801290382119,2458.030592018859807,2437.476719533100095,11020.958805670399670,"198",-0.701675302636578,"0"
"541",VTA,TERRENO,-34.651840000000000,-58.483672300000002,100.000000000000000,"230000",PARQUE AVELLANEDA,"9",12.345834587905300,4.605170185988090,0.155369525882767,2229.462683311240198,2174.277260322930033,10786.857085990799533,"208",0.409784672110934,"0"
"542",VTA,TERRENO,-34.554682300000003,-58.483657999999998,129.000000000000000,"1000000",SAAVEDRA,"12",13.815510557964300,4.859812404361670,0.928616311963099,1955.927175019550077,319.744034082818985,10820.815533697599676,"296",0.864576229027102,"0"
