"poly_id","operacion","tipo","latitud","longitud","m2total","preciousd","barrio","comuna","lnprecio","agronomia","almagro","balvanera","barrac_e","barrac_o","belgrano","boedo","boca","caballito","chacarita","coghlan","colegial","constitu","fl_norte","fl_sur","floresta","liniers","mataderos","mt_castro","montserr","nva_pomp","nunez","palermo","p_avell","p_chacab","p_chas","p_patric","paternal","p_mader","recoleta","retiro","saavedra","san_cris","san_nico","san_telmo","v_sars","versalles","vcrespo","vdelparq","v_d_nor","v_d_sur","vgmitre","vlugano","vluro","vortuzar","vpuerr","vreal","vriachu","vsrita","vsoldati","vurquiza","residuos"
600,"VTA","TERRENO",-34.6197299,-58.4803411,217,280000,"VILLA SANTA RITA",11,12.5425448821514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.468614012913769
601,"VTA","TERRENO",-34.6199471,-58.4802444,442,399900,"VILLA SANTA RITA",11,12.8989697948349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.206080960128885
602,"VTA","TERRENO",-34.637044,-58.480175,220,360000,"VELEZ SARSFIELD",10,12.7938593104323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627184714579213
603,"VTA","TERRENO",-34.600049,-58.480123,175,189000,"VILLA DEL PARQUE",11,12.1495022940418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.08229763290474
604,"VTA","TERRENO",-34.5445546,-58.4801195,750,570000,"SAAVEDRA",12,13.2533916398107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258777256969073
605,"VTA","TERRENO",-34.599946,-58.480075,163,175000,"VILLA DEL PARQUE",11,12.0725412529057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.15425110817961
606,"VTA","TERRENO",-34.652945,-58.480042,465,160000,"PARQUE AVELLANEDA",9,11.982929094216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.946127757214498
607,"VTA","TERRENO",-34.6331178,-58.4800249,488,1300000,"FLORESTA",10,14.0778748224318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785496690631948
608,"VTA","TERRENO",-34.565172,-58.480005,120,590000,"VILLA URQUIZA",12,13.2878778158819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05787203722146
609,"VTA","TERRENO",-34.575903,-58.479987,470,775000,"VILLA URQUIZA",12,13.5606183083355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.184558525388267
610,"VTA","TERRENO",-34.633389,-58.479953,152,575000,"FLORESTA",10,13.2621253197795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109959032094974
611,"VTA","TERRENO",-34.5867281,-58.4799524,160,340000,"PARQUE CHAS",15,12.7367008965923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.464173641848147
612,"VTA","TERRENO",-34.6198308,-58.4799313,260,349000,"VILLA SANTA RITA",11,12.7628272011846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.26627547155011
613,"VTA","TERRENO",-34.57472,-58.479919,130,330000,"VILLA URQUIZA",12,12.7068479334427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.52733081676883
614,"VTA","TERRENO",-34.5415758,-58.4798613,225,660000,"SAAVEDRA",12,13.3999951140026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106907223652963
615,"VTA","TERRENO",-34.6585065,-58.4798337,152,390000,"MATADEROS",9,12.8739020181058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31818519053173
616,"VTA","TERRENO",-34.613895,-58.479794,245,750000,"VILLA SANTA RITA",11,13.5278284855125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.504985270104397
617,"VTA","TERRENO",-34.544281,-58.479737,718,500000,"SAAVEDRA",12,13.1223633774043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376452010412116
618,"VTA","TERRENO",-34.599878,-58.479687,104,149000,"VILLA DEL PARQUE",11,11.9117015849276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.29047024400647
619,"VTA","TERRENO",-34.5789565,-58.4796312,416,2600000,"VILLA URQUIZA",12,14.7710220029917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.41749626642017
620,"VTA","TERRENO",-34.5780617,-58.4795911,259,950000,"VILLA URQUIZA",12,13.7642172635767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.476207180356677
621,"VTA","TERRENO",-34.5708698,-58.4795715,230,370000,"VILLA URQUIZA",12,12.8212582846204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.454650181101592
622,"VTA","TERRENO",-34.616379,-58.47947,257,460000,"VILLA SANTA RITA",11,13.0389817684653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.011130987195919
623,"VTA","TERRENO",-34.6333325,-58.4794282,312,750000,"FLORESTA",10,13.5278284855125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308894653011169
624,"VTA","TERRENO",-34.5470006,-58.4794145,132,350000,"SAAVEDRA",12,12.7656884334656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.488590821459278
625,"VTA","TERRENO",-34.6173323,-58.4793969,1050,1300000,"VILLA SANTA RITA",11,14.0778748224318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.719107397164089
626,"VTA","TERRENO",-34.544165,-58.4793749,200,980000,"SAAVEDRA",12,13.7953078506468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512652389174734
627,"VTA","TERRENO",-34.556016,-58.4793556,3000,1000000,"SAAVEDRA",12,13.8155105579643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.635576937801934
628,"VTA","TERRENO",-34.638719,-58.47934,206,259000,"PARQUE AVELLANEDA",9,12.4645833406817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.356393547576575
629,"VTA","TERRENO",-34.548292,-58.479337,375,750000,"SAAVEDRA",12,13.5278284855125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172146021897088
630,"VTA","TERRENO",-34.5558591,-58.4793198,279,1150000,"SAAVEDRA",12,13.9552725003394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639650563614113
631,"VTA","TERRENO",-34.546281,-58.479242,386,880000,"SAAVEDRA",12,13.6876771864544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327404454132827
632,"VTA","TERRENO",-34.5463014,-58.4791159,369,845000,"SAAVEDRA",12,13.6470919063393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293913225654535
633,"VTA","TERRENO",-34.6296485,-58.4790816,300,980000,"FLORESTA",10,13.7953078506468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581381584006691
634,"VTA","TERRENO",-34.6383963,-58.4790089,206,269000,"PARQUE AVELLANEDA",9,12.502466658584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318510229674272
635,"VTA","TERRENO",-34.5462052,-58.4789558,369,880000,"SAAVEDRA",12,13.6876771864544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334498505769613
636,"VTA","TERRENO",-34.5736071,-58.4789349,123,770000,"VILLA URQUIZA",12,13.5541457938299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.322888123704108
637,"VTA","TERRENO",-34.5639902,-58.4789217,313,890000,"COGHLAN",12,13.6989767417083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380902442420264
638,"VTA","TERRENO",-34.614289,-58.478921,210,825000,"VILLA SANTA RITA",11,13.6231386653168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.614900850337397
639,"VTA","TERRENO",-34.6187677,-58.4789172,635,1900000,"VILLA SANTA RITA",11,14.4573644441367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2717753382376
640,"VTA","TERRENO",-34.630572,-58.478891,400,1200000,"FLORESTA",10,13.9978321147582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742176132607658
641,"VTA","TERRENO",-34.5725455,-58.4787111,379,2000000,"VILLA URQUIZA",12,14.5086577385242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.17057199669156
642,"VTA","TERRENO",-34.5992252,-58.4786873,1731,3149000,"AGRONOMIA",15,14.9625955000832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2524383693931
643,"VTA","TERRENO",-34.5691681,-58.4785576,133,340000,"VILLA URQUIZA",12,12.7367008965923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.498729745084463
644,"VTA","TERRENO",-34.6183292,-58.4784914,535,230000,"VILLA SANTA RITA",11,12.3458345879053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.798024802483234
645,"VTA","TERRENO",-34.678448,-58.478389,408,250000,"VILLA LUGANO",8,12.4292161968444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.00836008451532856
646,"VTA","TERRENO",-34.6317205,-58.4783551,313,350000,"FLORESTA",10,12.7656884334656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453662696190832
647,"VTA","TERRENO",-34.5430616,-58.4783234,147,618000,"SAAVEDRA",12,13.3342437364398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737050241883764
648,"VTA","TERRENO",-34.679879,-58.478225,200,550000,"VILLA LUGANO",8,13.2176735572087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.866895084110796
649,"VTA","TERRENO",-34.5981462,-58.4781746,378,890000,"PATERNAL",15,13.6989767417083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638791616229226
650,"VTA","TERRENO",-34.543603,-58.4781599,485,490000,"SAAVEDRA",12,13.1021606700868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299424480590155
651,"VTA","TERRENO",-34.5895259,-58.4781415,362,500000,"PARQUE CHAS",15,13.1223633774043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162805186367387
652,"VTA","TERRENO",-34.5872608,-58.4780865,262,550000,"PARQUE CHAS",15,13.2176735572087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257652910525544
653,"VTA","TERRENO",-34.572844,-58.478064,229,400000,"VILLA URQUIZA",12,12.8992198260901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.376271342476775
654,"VTA","TERRENO",-34.5980397,-58.4780414,1353,2279000,"PATERNAL",15,14.6392473082278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17219745652128
655,"VTA","TERRENO",-34.6644574,-58.478039,168,120000,"VILLA LUGANO",8,11.6952470217642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.642177942370312
656,"VTA","TERRENO",-34.618347,-58.478024,986,329000,"VILLA SANTA RITA",11,12.7038130297475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.628247377593442
657,"VTA","TERRENO",-34.5415079,-58.4780174,260,850000,"SAAVEDRA",12,13.6529916284665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345298337688175
658,"VTA","TERRENO",-34.5982706,-58.4779557,200,280000,"AGRONOMIA",15,12.5425448821514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.528730304072818
659,"VTA","TERRENO",-34.5429169,-58.4779208,293,650000,"SAAVEDRA",12,13.3847276418718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063263544975029
660,"VTA","TERRENO",-34.5632706,-58.477726,149,620000,"COGHLAN",12,13.3374747570213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087837191170446
661,"VTA","TERRENO",-34.5877213,-58.4776935,200,540000,"PARQUE CHAS",15,13.1993244185405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182420061042379
662,"VTA","TERRENO",-34.5877779,-58.4776697,0,500000,"PARQUE CHAS",15,13.1223633774043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117436162193525
663,"VTA","TERRENO",-34.6406735,-58.4776566,368,248000,"PARQUE AVELLANEDA",9,12.4211840251471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.467395002238152
664,"VTA","TERRENO",-34.5882492,-58.4775009,400,660000,"PARQUE CHAS",15,13.3999951140026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989692583369011
665,"VTA","TERRENO",-34.5878976,-58.4774814,360,900000,"PARQUE CHAS",15,13.7101500423064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425816072844943
666,"VTA","TERRENO",-34.5616216,-58.4774597,400,650000,"COGHLAN",12,13.3847276418718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303484900896192
667,"VTA","TERRENO",-34.553354,-58.477419,756,1870000,"SAAVEDRA",12,14.4414489888308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926776309120333
668,"VTA","TERRENO",-34.5478557,-58.4772346,344,460000,"SAAVEDRA",12,13.0389817684653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303764483341872
669,"VTA","TERRENO",-34.6054096,-58.4771598,378,700000,"VILLA DEL PARQUE",11,13.4588356140255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142324364592688
670,"VTA","TERRENO",-34.6394329,-58.477157,371,600000,"PARQUE AVELLANEDA",9,13.3046849341983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414854015347698
671,"VTA","TERRENO",-34.6394745,-58.4771354,372,580000,"PARQUE AVELLANEDA",9,13.2707833825226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380535166516911
672,"VTA","TERRENO",-34.6342634,-58.477113,294,410000,"FLORESTA",10,12.9239124386805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287510045028942
673,"VTA","TERRENO",-34.6380657,-58.4770318,171,249000,"FLORESTA",10,12.4252081754468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.734886758184666
674,"VTA","TERRENO",-34.6145759,-58.4770203,95,195000,"VILLA SANTA RITA",11,12.1807548375459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.779493804596453
675,"VTA","TERRENO",-34.6560393,-58.4769945,156,350000,"PARQUE AVELLANEDA",9,12.7656884334656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034423597037399
676,"VTA","TERRENO",-34.5854822,-58.4769557,194,660000,"PARQUE CHAS",15,13.3999951140026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184932472288545
677,"VTA","TERRENO",-34.5405148,-58.4769317,207,1200000,"SAAVEDRA",12,13.9978321147582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712255573200473
678,"VTA","TERRENO",-34.61519,-58.476909,226,432000,"VILLA SANTA RITA",11,12.9761808672262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0387337022348534
679,"VTA","TERRENO",-34.5400443,-58.4768539,205,1050000,"SAAVEDRA",12,13.8643007221337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579558774886161
680,"VTA","TERRENO",-34.6364039,-58.4767527,351,1200000,"FLORESTA",10,13.9978321147582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762623693207807
681,"VTA","TERRENO",-34.5535506,-58.4766757,300,690000,"SAAVEDRA",12,13.4444468765734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120061699590916
682,"VTA","TERRENO",-34.549591,-58.4766487,268,545000,"SAAVEDRA",12,13.2085410736454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102490594373782
