POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,Distance,Distancia_tren,Distancia_obelisco,NUMPOINTS
"1913",VTA,TERRENO,-34.602296000000003,-58.414135000000002,225.000000000000000,"490000",ALMAGRO,"5",294.109447865055984,854.529509027782979,7552607.163217729888856,"1754"
"1914",VTA,TERRENO,-34.636155299999999,-58.414117599999997,1640.000000000000000,"3000000",BOEDO,"5",589.096220153308991,1430.665671357789961,7550519.030438059940934,"435"
"1915",VTA,TERRENO,-34.618214100000003,-58.414071499999999,500.000000000000000,"460000",ALMAGRO,"5",804.636515847388978,1163.431908595059895,7551629.620058920234442,"628"
"1916",VTA,TERRENO,-34.601189200000000,-58.414043399999997,1200.000000000000000,"380000",ALMAGRO,"5",382.850730695494974,954.111640792358003,7552682.456011350266635,"1730"
"1917",VTA,TERRENO,-34.642599400000002,-58.414029100000000,3336.000000000000000,"2750000",NUEVA POMPEYA,"4",210.953441268445005,818.312346213506999,7550128.177136669866741,"382"
"1918",VTA,TERRENO,-34.635703999999997,-58.414014999999999,290.000000000000000,"240000",BOEDO,"5",635.170618203991012,1480.648092033769899,7550554.694255230017006,"417"
"1919",VTA,TERRENO,-34.616728999999999,-58.413970999999997,1178.000000000000000,"1600000",ALMAGRO,"5",669.095996447653988,1011.139867891810013,7551728.926315289922059,"664"
"1920",VTA,TERRENO,-34.583289999999998,-58.413915299999999,1004.000000000000000,"2500000",PALERMO,"14",279.072780537468986,1302.406965091689926,7553797.039515130221844,"840"
"1921",VTA,TERRENO,-34.595679599999997,-58.413894100000000,335.000000000000000,"1300000",RECOLETA,"2",763.880602764653986,1510.878371052169996,7553033.895149130374193,"996"
"1922",VTA,TERRENO,-34.618046999999997,-58.413887000000003,300.000000000000000,"610000",ALMAGRO,"5",814.720255961591988,1139.611766552309973,7551653.992742369882762,"633"
"1923",VTA,TERRENO,-34.636424800000000,-58.413849399999997,98.000000000000000,"259000",BOEDO,"5",553.896439267153028,1412.548160030210056,7550522.838649960234761,"417"
"1924",VTA,TERRENO,-34.603174500000002,-58.413819900000000,340.000000000000000,"870000",ALMAGRO,"5",213.752903288252014,758.449122700160956,7552576.960039409808815,"1790"
"1925",VTA,TERRENO,-34.614130000000003,-58.413694000000000,2723.000000000000000,"1570000",ALMAGRO,"5",395.835285978322986,752.048190438522056,7551910.427167960442603,"756"
"1926",VTA,TERRENO,-34.636087099999997,-58.413690899999999,98.000000000000000,"259000",BOEDO,"5",587.177116681706025,1452.703341188449940,7550555.752720289863646,"420"
"1927",VTA,TERRENO,-34.579708400000001,-58.413676899999999,386.000000000000000,"7000000",PALERMO,"14",639.449956736561944,1260.552548018669995,7554036.306688860058784,"457"
"1928",VTA,TERRENO,-34.616143700000002,-58.413659699999997,1700.000000000000000,"1000000",ALMAGRO,"5",611.070356381348006,940.382177509472967,7551788.770794649608433,"674"
"1929",VTA,TERRENO,-34.614137499999998,-58.413601600000000,1370.000000000000000,"1600000",ALMAGRO,"5",399.618634171972019,747.768369413700952,7551917.006379400379956,"770"
"1930",VTA,TERRENO,-34.607260599999996,-58.413460600000001,935.000000000000000,"1500000",BALVANERA,"3",385.729575496256984,448.580294572966977,7552352.160174730233848,"1401"
"1931",VTA,TERRENO,-34.616565799999996,-58.413404999999997,347.000000000000000,"900000",ALMAGRO,"5",662.109901544072954,971.790623919018003,7551782.133220169693232,"691"
"1932",VTA,TERRENO,-34.625221500000002,-58.413402900000001,254.000000000000000,"720000",BOEDO,"5",195.976238360568999,1884.848666464409916,7551248.153482380323112,"608"
"1933",VTA,TERRENO,-34.601199999999999,-58.413332199999999,141.000000000000000,"399000",ALMAGRO,"5",350.381478376539008,922.313148649653044,7552735.997610519640148,"1705"
"1934",VTA,TERRENO,-34.635524799999999,-58.413131700000001,375.000000000000000,"650000",BOEDO,"5",640.886434921342016,1530.434854637740045,7550633.058251420035958,"408"
"1935",VTA,TERRENO,-34.635437400000001,-58.413022499999997,577.000000000000000,"1000000",BOEDO,"5",649.550231057736028,1543.384964445569949,7550646.771990220062435,"413"
"1936",VTA,TERRENO,-34.610368899999997,-58.412943700000000,2893.000000000000000,"1500000",BALVANERA,"3",210.670804042586013,419.707437985598006,7552199.723855010233819,"918"
"1937",VTA,TERRENO,-34.596851399999998,-58.412934300000003,155.000000000000000,"850000",RECOLETA,"2",785.015368011479040,1360.936598214070045,7553034.727955969981849,"984"
"1938",VTA,TERRENO,-34.619509000000001,-58.412782200000002,285.000000000000000,"550000",ALMAGRO,"5",649.970591393597033,1257.036137615609960,7551647.968193209730089,"632"
"1939",VTA,TERRENO,-34.594642800000003,-58.412727099999998,121.000000000000000,"550000",RECOLETA,"2",610.382399454449001,1593.643205644830005,7553186.843658230267465,"947"
"1940",VTA,TERRENO,-34.585235099999998,-58.412539099999996,288.000000000000000,"1600000",PALERMO,"14",313.558109696669021,1498.410912918079930,7553781.879101850092411,"1103"
"1941",VTA,TERRENO,-34.615546000000002,-58.412528999999999,300.000000000000000,"900000",ALMAGRO,"5",581.984669941675975,835.502685244041004,7551911.828711769543588,"752"
"1942",VTA,TERRENO,-34.638288899999999,-58.412523399999998,2712.000000000000000,"4000000",BOEDO,"5",330.831016207187986,1285.526423197489976,7550508.860876750200987,"376"
"1943",VTA,TERRENO,-34.650829299999998,-58.412463799999998,2013.000000000000000,"1000000",NUEVA POMPEYA,"4",1060.594096540210103,749.900317799500954,7549739.689942889846861,"518"
"1944",VTA,TERRENO,-34.613480000000003,-58.412315000000000,787.000000000000000,"1100000",BALVANERA,"3",398.651507684122009,622.189294875851033,7552055.638395009562373,"794"
"1945",VTA,TERRENO,-34.639417000000002,-58.412095000000001,1400.000000000000000,"7500000",NUEVA POMPEYA,"4",207.158712427497989,1204.352601858639900,7550471.899152760393918,"350"
"1946",VTA,TERRENO,-34.633197799999998,-58.412031900000002,344.000000000000000,"320000",BOEDO,"5",812.933828006796944,1807.298138940710032,7550860.445719339884818,"388"
"1947",VTA,TERRENO,-34.622978500000002,-58.412020900000002,220.000000000000000,"320000",SAN CRISTOBAL,"3",304.486931097105980,1615.651047068690104,7551491.882380969822407,"671"
"1948",VTA,TERRENO,-34.626487800000000,-58.412003800000001,480.000000000000000,"260000",BOEDO,"5",314.341803961460016,1999.650352525210110,7551276.632174029946327,"593"
"1949",VTA,TERRENO,-34.639636799999998,-58.412002700000002,1540.000000000000000,"7500000",NUEVA POMPEYA,"4",184.424428677798005,1190.071490132859935,7550465.370328400284052,"345"
"1950",VTA,TERRENO,-34.609915999999998,-58.411859999999997,2000.000000000000000,"1300000",BALVANERA,"3",319.790305625365988,308.336218592740977,7552310.268968800082803,"968"
"1951",VTA,TERRENO,-34.597466500000003,-58.411842999999998,305.000000000000000,"1400000",RECOLETA,"2",733.640763635817052,1270.246936635990096,7553079.944122279994190,"1014"
"1952",VTA,TERRENO,-34.585824799999997,-58.411809400000003,1550.000000000000000,"1850000",PALERMO,"14",271.751720370855992,1586.706094883059905,7553801.102310219779611,"1126"
"1953",VTA,TERRENO,-34.646637200000001,-58.411801199999999,581.000000000000000,"300000",PARQUE PATRICIOS,"4",597.924214956619949,765.341875431701055,7550048.808046479709446,"381"
"1954",VTA,TERRENO,-34.646700000000003,-58.411760999999998,451.000000000000000,"329000",PARQUE PATRICIOS,"4",605.200569573829966,767.486471835907992,7550047.996406960301101,"380"
"1955",VTA,TERRENO,-34.637712999999998,-58.411656000000001,103.000000000000000,"243000",BOEDO,"5",400.099847662837988,1382.262079635230066,7550610.488432359881699,"351"
"1956",VTA,TERRENO,-34.631687599999999,-58.411634999999997,523.000000000000000,"495000",BOEDO,"5",787.101409798176974,1975.622900754120110,7550983.875868000090122,"422"
"1957",VTA,TERRENO,-34.626248199999999,-58.411614600000000,325.000000000000000,"780000",BOEDO,"5",269.947151898464028,1968.464866696310082,7551321.076171020045877,"623"
"1958",VTA,TERRENO,-34.619224000000003,-58.411602999999999,165.000000000000000,"540000",BALVANERA,"3",635.593064350951977,1199.584395790009921,7551755.421591060236096,"673"
"1959",VTA,TERRENO,-34.653886000000000,-58.411442000000001,298.000000000000000,"200000",NUEVA POMPEYA,"4",1402.330446952779994,1009.427555700819994,7549628.960311950184405,"333"
"1960",VTA,TERRENO,-34.613531999999999,-58.411440399999996,393.000000000000000,"480000",BALVANERA,"3",459.439293142759993,590.796944465378033,7552119.084736079908907,"880"
"1961",VTA,TERRENO,-34.625072899999999,-58.411395499999998,7286.000000000000000,"3200000",SAN CRISTOBAL,"3",189.626349365805993,1836.588030349279961,7551410.298357909545302,"639"
"1962",VTA,TERRENO,-34.647569699999998,-58.411371500000001,720.000000000000000,"390000",PARQUE PATRICIOS,"4",705.119576298234051,789.284128601163047,7550024.015436509624124,"360"
"1963",VTA,TERRENO,-34.647649000000001,-58.411366999999998,476.000000000000000,"315000",PARQUE PATRICIOS,"4",713.894676983382965,789.069594748509985,7550019.465755459852517,"358"
"1964",VTA,TERRENO,-34.653919999999999,-58.411264000000003,300.000000000000000,"200000",NUEVA POMPEYA,"4",1407.192813517609920,1024.463108112149939,7549640.424124389886856,"327"
"1965",VTA,TERRENO,-34.618023600000001,-58.411157099999997,270.000000000000000,"325000",BALVANERA,"3",665.178483408568013,1060.881343756019987,7551863.482433429919183,"675"
"1966",VTA,TERRENO,-34.615088999999998,-58.411050000000003,876.000000000000000,"1950000",BALVANERA,"3",579.720887545220990,741.861127544222995,7552052.748474880121648,"761"
"1967",VTA,TERRENO,-34.603889700000003,-58.410998200000002,825.000000000000000,"1800000",BALVANERA,"3",73.208853761665395,563.038477334296999,7552747.885017259977758,"1623"
"1968",VTA,TERRENO,-34.603890000000000,-58.410997999999999,303.000000000000000,"1100000",BALVANERA,"3",73.216860656089395,563.000898846524024,7552747.881744850426912,"1623"
"1969",VTA,TERRENO,-34.637076000000000,-58.410942900000002,212.000000000000000,"450000",BOEDO,"5",483.571530780325020,1477.331669385559962,7550704.129240700043738,"412"
"1970",VTA,TERRENO,-34.629831000000003,-58.410603700000003,1268.000000000000000,"385000",SAN CRISTOBAL,"3",584.998562051766953,2202.137508511159922,7551177.025573720224202,"441"
"1971",VTA,TERRENO,-34.595216600000001,-58.410573900000003,308.000000000000000,"1100000",RECOLETA,"2",506.458788545344987,1498.365012689630021,7553315.551383170299232,"961"
"1972",VTA,TERRENO,-34.595177700000001,-58.410544500000000,309.000000000000000,"1200000",RECOLETA,"2",501.399837757466003,1502.378254856070043,7553320.193452140316367,"957"
"1973",VTA,TERRENO,-34.597704499999999,-58.410429999999998,141.000000000000000,"840000",RECOLETA,"2",620.994281610941016,1222.606051710959946,7553172.955733629874885,"1012"
"1974",VTA,TERRENO,-34.602215999999999,-58.410407999999997,334.000000000000000,"1250000",BALVANERA,"3",241.193925963058007,727.554095725655998,7552896.171227309852839,"1611"
"1975",VTA,TERRENO,-34.611034400000001,-58.410405200000000,845.000000000000000,"1275000",BALVANERA,"3",365.070756966240026,299.800352550191974,7552352.121545930393040,"1414"
"1976",VTA,TERRENO,-34.624876000000000,-58.410209000000002,0.000000000000000,"5000000",SAN CRISTOBAL,"3",78.978483663891595,1804.252088968640010,7551512.866263180039823,"624"
"1977",VTA,TERRENO,-34.611514999999997,-58.410193000000000,1136.000000000000000,"940000",BALVANERA,"3",371.068554578985015,340.324350839034992,7552338.633016400039196,"1373"
"1978",VTA,TERRENO,-34.652990000000003,-58.409968999999997,445.000000000000000,"290000",NUEVA POMPEYA,"4",1318.997923011369949,1063.291119226910041,7549796.462432550266385,"291"
"1979",VTA,TERRENO,-34.629759000000000,-58.409882000000003,1069.000000000000000,"1800000",SAN CRISTOBAL,"3",568.129053181442032,2236.007502104499963,7551236.463438879698515,"453"
"1980",VTA,TERRENO,-34.614539299999997,-58.409813100000001,3068.000000000000000,"5200000",BALVANERA,"3",472.510370178684013,659.095914288550034,7552180.938720609992743,"935"
"1981",VTA,TERRENO,-34.655749100000001,-58.409760599999998,160.000000000000000,"115000",NUEVA POMPEYA,"4",1624.264116416640036,1261.200478675719978,7549642.119974779896438,"179"
"1982",VTA,TERRENO,-34.595643000000003,-58.409615899999999,370.000000000000000,"980000",RECOLETA,"2",499.097075042622976,1444.497282432070051,7553362.253435569815338,"1012"
"1983",VTA,TERRENO,-34.614079699999998,-58.409558199999999,167.000000000000000,"388000",BALVANERA,"3",461.057511968882011,605.701758206542991,7552228.729374050162733,"965"
"1984",VTA,TERRENO,-34.606790300000000,-58.409117999999999,237.000000000000000,"850000",BALVANERA,"3",369.472087785386975,207.534261916029010,7552712.163289800286293,"2585"
"1985",VTA,TERRENO,-34.610542299999999,-58.409100700000003,5989.000000000000000,"3700000",BALVANERA,"3",233.807490712331003,211.050358053038991,7552481.913089649751782,"1524"
"1986",VTA,TERRENO,-34.648712300000000,-58.408969800000001,352.000000000000000,"219000",NUEVA POMPEYA,"4",883.097926073729013,1009.310236456029997,7550136.507536360062659,"438"
"1987",VTA,TERRENO,-34.621177199999998,-58.408907800000001,132.000000000000000,"400000",SAN CRISTOBAL,"3",388.205541031540974,1389.735877583560068,7551840.281398469582200,"755"
"1988",VTA,TERRENO,-34.612684899999998,-58.408844400000000,271.000000000000000,"320000",BALVANERA,"3",373.665841753901020,447.654798510840976,7552369.211016340181231,"1329"
"1989",VTA,TERRENO,-34.649009700000001,-58.408824899999999,400.000000000000000,"190000",NUEVA POMPEYA,"4",918.656623153903979,1025.229650667349915,7550129.198610389605165,"437"
"1990",VTA,TERRENO,-34.641527699999997,-58.408635099999998,191.000000000000000,"350000",PARQUE PATRICIOS,"4",345.018249665521978,1269.336421402950009,7550605.295467150397599,"327"
"1991",VTA,TERRENO,-34.610893200000000,-58.408508300000001,1932.000000000000000,"3500000",BALVANERA,"3",203.809889695266008,251.061308558328989,7552505.405008950270712,"1560"
"1992",VTA,TERRENO,-34.606113999999998,-58.408451999999997,120.000000000000000,"240000",BALVANERA,"3",327.589988812207025,283.852748701862026,7552804.664344290271401,"2503"
"1993",VTA,TERRENO,-34.627721399999999,-58.408429400000003,333.000000000000000,"495000",SAN CRISTOBAL,"3",351.536006512907022,2116.084811935049856,7551472.891138969920576,"609"
"1994",VTA,TERRENO,-34.642288000000001,-58.408287000000001,444.000000000000000,"400000",PARQUE PATRICIOS,"4",392.373854138260981,1249.923061604230043,7550584.906965729780495,"292"
"1995",VTA,TERRENO,-34.581686400000002,-58.408267700000003,150.000000000000000,"2100000",PALERMO,"14",777.922922717408028,1771.132252960250071,7554326.555991539731622,"554"
"1996",VTA,TERRENO,-34.605041100000001,-58.408254499999998,364.000000000000000,"100000",BALVANERA,"3",264.372923341634987,404.232556562809975,7552885.937343019992113,"2322"
"1997",VTA,TERRENO,-34.631873599999999,-58.408204400000002,374.000000000000000,"1500000",PARQUE PATRICIOS,"4",718.957908758264011,2099.320540592820180,7551233.812544030137360,"432"
"1998",VTA,TERRENO,-34.646503600000003,-58.408140799999998,583.000000000000000,"500000",PARQUE PATRICIOS,"4",699.025598896493989,1097.806817634190111,7550335.942596280016005,"474"
"1999",VTA,TERRENO,-34.656517999999998,-58.408059000000002,221.000000000000000,"345000",NUEVA POMPEYA,"4",1737.511502523700074,1434.667152635809998,7549724.320757389999926,"140"
"2000",VTA,TERRENO,-34.634318700000001,-58.407835499999997,315.000000000000000,"260000",PARQUE PATRICIOS,"4",490.508713181027019,1891.369347704189977,7551111.044083680026233,"493"
"2001",VTA,TERRENO,-34.619064000000002,-58.407799599999997,213.000000000000000,"695000",BALVANERA,"3",508.836757540468000,1159.450170044119886,7552055.146462139673531,"750"
"2002",VTA,TERRENO,-34.614996800000000,-58.407781700000001,673.000000000000000,"1100000",BALVANERA,"3",281.045863120357012,711.124598822574967,7552307.518261539749801,"860"
"2003",VTA,TERRENO,-34.651003000000003,-58.407698000000003,300.000000000000000,"195000",NUEVA POMPEYA,"4",1162.199293326759971,1168.483853564099945,7550092.074728460051119,"422"
"2004",VTA,TERRENO,-34.631006200000002,-58.407255700000000,140.000000000000000,"385000",PARQUE PATRICIOS,"4",604.134768459736961,2226.693289947530047,7551359.628662629984319,"480"
"2005",VTA,TERRENO,-34.618779900000000,-58.407252300000003,256.000000000000000,"630000",BALVANERA,"3",455.476494349246025,1133.511531695610074,7552114.387980340048671,"761"
"2006",VTA,TERRENO,-34.614659199999998,-58.407178100000003,437.000000000000000,"1650000",BALVANERA,"3",233.500769278890999,684.435521295021999,7552374.354240849614143,"893"
"2007",VTA,TERRENO,-34.636320900000001,-58.407110899999999,544.000000000000000,"1200000",PARQUE PATRICIOS,"4",260.891002666085001,1760.326542027549976,7551042.710023079998791,"506"
"2008",VTA,TERRENO,-34.593767700000001,-58.407026899999998,1978.000000000000000,"2300000",RECOLETA,"2",237.701038979775007,1659.508985237860088,7553675.350438860245049,"1185"
"2009",VTA,TERRENO,-34.608375799999997,-58.407008800000000,782.000000000000000,"1249000",BALVANERA,"3",108.657983266711000,173.166069637496008,7552775.058734389953315,"2178"
"2010",VTA,TERRENO,-34.616299599999998,-58.406913099999997,250.000000000000000,"350000",BALVANERA,"3",231.916247905507987,867.365375217504948,7552293.310254380106926,"860"
"2011",VTA,TERRENO,-34.625024300000000,-58.406857199999997,379.000000000000000,"650000",SAN CRISTOBAL,"3",235.944522407758001,1825.836277101539963,7551759.136458599939942,"751"
"2012",VTA,TERRENO,-34.616681200000002,-58.406801100000003,248.000000000000000,"340000",BALVANERA,"3",248.000435410407988,910.907493068355052,7552278.294852499850094,"829"
"2013",VTA,TERRENO,-34.616642100000000,-58.406774400000003,248.000000000000000,"350000",BALVANERA,"3",243.340698180434003,907.180414178674027,7552282.742721790447831,"842"
"2014",VTA,TERRENO,-34.614000500000003,-58.406683600000001,266.000000000000000,"570000",BALVANERA,"3",225.873859307879002,626.478052187533990,7552452.693294719792902,"1296"
"2015",VTA,TERRENO,-34.634866899999999,-58.406677100000003,225.000000000000000,"275000",PARQUE PATRICIOS,"4",400.852548962088974,1908.437570334429893,7551165.484602089971304,"516"
"2016",VTA,TERRENO,-34.616205999999998,-58.406643000000003,111.000000000000000,"300000",BALVANERA,"3",205.326288693376000,862.729228567582027,7552319.670970089733601,"864"
"2017",VTA,TERRENO,-34.612205199999998,-58.406520399999998,765.000000000000000,"1400000",BALVANERA,"3",265.457019806685025,449.356669761821991,7552575.933111259713769,"1582"
"2018",VTA,TERRENO,-34.617812899999997,-58.406499300000000,125.000000000000000,"350000",BALVANERA,"3",328.036731550243985,1039.462858854870092,7552231.450928170233965,"811"
"2019",VTA,TERRENO,-34.613704100000000,-58.406451599999997,272.000000000000000,"570000",BALVANERA,"3",232.363819918156992,602.907580609400952,7552488.667217129841447,"1326"
"2020",VTA,TERRENO,-34.605632600000000,-58.406437199999999,1910.000000000000000,"7000000",BALVANERA,"3",150.560011298315999,402.125416431998019,7552987.936395759694278,"2246"
"2021",VTA,TERRENO,-34.631114099999998,-58.406407999999999,254.000000000000000,"250000",PARQUE PATRICIOS,"4",534.679471022117013,2258.297925222800131,7551417.565129529684782,"462"
"2022",VTA,TERRENO,-34.620577200000000,-58.406201199999998,306.000000000000000,"450000",SAN CRISTOBAL,"3",452.056832547273018,1345.577720301469981,7552083.569972019642591,"802"
"2023",VTA,TERRENO,-34.622124999999997,-58.406196000000001,306.000000000000000,"499000",SAN CRISTOBAL,"3",355.855317199804972,1514.819721215550089,7551988.445653419941664,"787"
"2024",VTA,TERRENO,-34.625742500000001,-58.406170500000002,1044.000000000000000,"1700000",SAN CRISTOBAL,"3",319.050745801967025,1912.240877395259986,7551767.144197680056095,"732"
"2025",VTA,TERRENO,-34.621785500000001,-58.406164699999998,389.000000000000000,"600000",SAN CRISTOBAL,"3",375.352395456854026,1478.144972733199893,7552011.782606179825962,"798"
"2026",VTA,TERRENO,-34.614629499999999,-58.406148399999999,266.000000000000000,"570000",BALVANERA,"3",146.631170126247014,708.700175807957976,7552454.660752899944782,"900"
"2027",VTA,TERRENO,-34.646706999999999,-58.406080000000003,314.000000000000000,"180000",PARQUE PATRICIOS,"4",835.518757173491963,1281.635917700890104,7550480.406439330428839,"496"
"2028",VTA,TERRENO,-34.622998899999999,-58.405988600000001,180.000000000000000,"300000",SAN CRISTOBAL,"3",295.941441152264986,1613.567478932719951,7551950.319408180192113,"793"
"2029",VTA,TERRENO,-34.633760299999999,-58.405982199999997,143.000000000000000,"290000",PARQUE PATRICIOS,"4",515.650706932987987,2043.832549165719911,7551286.719258240424097,"499"
"2030",VTA,TERRENO,-34.610121999999997,-58.405940999999999,148.000000000000000,"299000",BALVANERA,"3",77.977429156112294,314.209697279834018,7552748.663775510154665,"1728"
"2031",VTA,TERRENO,-34.610122300000000,-58.405940600000001,782.000000000000000,"1400000",BALVANERA,"3",78.024919293341199,314.258338460800985,7552748.675744580104947,"1728"
"2032",VTA,TERRENO,-34.632159999999999,-58.405915999999998,305.000000000000000,"285000",PARQUE PATRICIOS,"4",548.754879420499037,2188.560728216610187,7551390.514526960439980,"467"
"2033",VTA,TERRENO,-34.636115799999999,-58.405885200000000,650.000000000000000,"1050000",PARQUE PATRICIOS,"4",254.194712569473012,1853.676788971889891,7551148.760239969938993,"524"
"2034",VTA,TERRENO,-34.622508000000003,-58.405864999999999,254.000000000000000,"565000",SAN CRISTOBAL,"3",307.902822624631028,1561.828441664679985,7551990.033337569795549,"789"
"2035",VTA,TERRENO,-34.624064300000001,-58.405839899999997,306.000000000000000,"490000",SAN CRISTOBAL,"3",267.155379336410022,1732.404495582539994,7551895.902185760438442,"760"
"2036",VTA,TERRENO,-34.612572100000001,-58.405821400000001,261.000000000000000,"700000",BALVANERA,"3",312.604333629714972,517.106408380903986,7552606.560264240019023,"1582"
"2037",VTA,TERRENO,-34.612288100000001,-58.405579000000003,234.000000000000000,"700000",BALVANERA,"3",292.979182668039982,503.875971345462972,7552642.561984839849174,"1589"
"2038",VTA,TERRENO,-34.613329499999999,-58.405253100000003,158.000000000000000,"760000",BALVANERA,"3",217.498939698274000,615.971320946949959,7552603.125115220434964,"1358"
"2039",VTA,TERRENO,-34.613132600000000,-58.405244799999998,235.000000000000000,"690000",BALVANERA,"3",238.704365054302002,598.100013270732006,7552615.910070559941232,"1567"
"2040",VTA,TERRENO,-34.610999300000003,-58.405126600000003,343.000000000000000,"1164000",BALVANERA,"3",195.471667855447009,430.894796879214994,7552756.584098280407488,"1703"
"2041",VTA,TERRENO,-34.637773600000003,-58.405057200000002,381.000000000000000,"1600000",PARQUE PATRICIOS,"4",97.445015688428398,1783.791426559989986,7551109.554417509585619,"521"
"2042",VTA,TERRENO,-34.588549700000002,-58.404990099999999,320.000000000000000,"2000000",RECOLETA,"2",395.318932537882006,2257.937187496549996,7554152.710897729732096,"880"
"2043",VTA,TERRENO,-34.639735399999999,-58.404933100000001,363.000000000000000,"990000",PARQUE PATRICIOS,"4",167.307811707381006,1661.653052384539933,7550997.956803919747472,"450"
"2044",VTA,TERRENO,-34.630192899999997,-58.404919900000003,188.000000000000000,"270000",PARQUE PATRICIOS,"4",373.409110903758005,2231.584842563269831,7551587.804685739800334,"481"
"2045",VTA,TERRENO,-34.612562799999999,-58.404848299999998,648.000000000000000,"2100000",BALVANERA,"3",297.422232450552997,569.507485344866950,7552681.295077189803123,"1567"
"2046",VTA,TERRENO,-34.612436000000002,-58.404824800000000,680.000000000000000,"2100000",BALVANERA,"3",311.413379930608016,560.283891746360041,7552690.912040649913251,"1593"
"2047",VTA,TERRENO,-34.616721200000001,-58.404727399999999,621.000000000000000,"1600000",BALVANERA,"3",164.076500544968013,972.596258480426968,7552433.859774259850383,"830"
"2048",VTA,TERRENO,-34.592216800000003,-58.404708399999997,899.000000000000000,"1000000",RECOLETA,"2",234.321341478103989,1862.438717012390043,7553947.809280579909682,"1132"
"2049",VTA,TERRENO,-34.637138499999999,-58.404658300000001,265.000000000000000,"1800000",PARQUE PATRICIOS,"4",175.012743552458005,1857.362232387009954,7551179.138285430148244,"511"
"2050",VTA,TERRENO,-34.622936000000003,-58.404648999999999,2006.000000000000000,"3700000",SAN CRISTOBAL,"3",187.876458479684004,1631.381480261570005,7552056.284744669683278,"732"
"2051",VTA,TERRENO,-34.621846900000001,-58.404536499999999,348.000000000000000,"400000",SAN CRISTOBAL,"3",245.566535748364004,1516.951025073319897,7552132.070713030174375,"770"
"2052",VTA,TERRENO,-34.630947999999997,-58.404499999999999,554.000000000000000,"980000",PARQUE PATRICIOS,"4",367.731218985114026,2194.763692777210053,7551573.203849360346794,"466"
"2053",VTA,TERRENO,-34.612426700000000,-58.404439400000001,648.000000000000000,"1990000",BALVANERA,"3",313.476565467795979,583.537152715136017,7552720.857652749866247,"1581"
"2054",VTA,TERRENO,-34.589571999999997,-58.404416800000000,485.000000000000000,"3900000",RECOLETA,"2",339.715889271551987,2155.360334000100011,7554133.302267399616539,"919"
"2055",VTA,TERRENO,-34.612933300000002,-58.404136999999999,360.000000000000000,"500000",BALVANERA,"3",261.872478679924996,643.480069433343033,7552712.636568780057132,"1543"
"2056",VTA,TERRENO,-34.616172900000002,-58.404089800000001,311.000000000000000,"1100000",BALVANERA,"3",118.855858671400000,942.628077629063000,7552516.289823030121624,"793"
"2057",VTA,TERRENO,-34.625476900000002,-58.403933899999998,1554.000000000000000,"650000",SAN CRISTOBAL,"3",200.775173462968013,1920.766118855520062,7551953.970134990289807,"746"
"2058",VTA,TERRENO,-34.622535999999997,-58.403917999999997,150.000000000000000,"305000",SAN CRISTOBAL,"3",158.778880713283002,1605.956485842739994,7552136.675774949602783,"728"
"2059",VTA,TERRENO,-34.614849200000002,-58.403891000000002,288.000000000000000,"1200000",BALVANERA,"3",88.574443852362705,825.421030651760020,7552613.136536969803274,"843"
"2060",VTA,TERRENO,-34.627305000000000,-58.403857000000002,139.000000000000000,"255000",SAN CRISTOBAL,"3",350.529570429229977,2119.912221210860025,7551847.013417249545455,"618"
"2061",VTA,TERRENO,-34.603303799999999,-58.403833599999999,636.000000000000000,"2400000",BALVANERA,"3",198.275679395715997,751.580997148107031,7553330.113339809700847,"1807"
"2062",VTA,TERRENO,-34.601873400000002,-58.403673200000000,180.000000000000000,"1200000",BALVANERA,"3",332.927710808323980,889.978506110869944,7553430.630273699760437,"1730"
"2063",VTA,TERRENO,-34.637486600000003,-58.403637900000000,575.000000000000000,"1250000",PARQUE PATRICIOS,"4",222.515846767289986,1904.836033155210089,7551235.407919550314546,"502"
