POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,Distance,Distancia_tren,Distancia_obelisco,NUMPOINTS,Distancia_obelisco(correcta)
"16",VTA,TERRENO,-34.635467900000002,-58.529146099999998,172.000000000000000,"250000",LINIERS,"9",5481.873388610139955,456.975884664012028,7541794.046244990080595,"354",13988.929499772499184
"17",VTA,TERRENO,-34.614222900000001,-58.529118400000002,150.000000000000000,"210000",VILLA REAL,"10",5752.898926875250254,1237.340889271629976,7543105.624732229858637,"181",13584.012048507400323
"18",VTA,TERRENO,-34.618041099999999,-58.528174900000003,120.000000000000000,"165000",VILLA REAL,"10",5548.730853691339689,1652.845692547610042,7542942.207889899611473,"161",13541.278785766899091
"19",VTA,TERRENO,-34.616746300000003,-58.527742699999997,300.000000000000000,"180000",VILLA REAL,"10",5548.801483909300259,1508.136684529930108,7543054.975922070443630,"191",13485.659105585300495
"20",VTA,TERRENO,-34.645803200000003,-58.527625299999997,245.000000000000000,"295000",LINIERS,"9",5574.110991369539988,777.783384108805990,7541273.036422350443900,"208",14189.779756081399682
"21",VTA,TERRENO,-34.623105199999998,-58.527616700000003,196.000000000000000,"390000",VILLA REAL,"10",5382.997998651870148,1753.067947446590097,7542672.620701540261507,"132",13568.521484855600647
"22",VTA,TERRENO,-34.648382400000003,-58.527252900000001,238.000000000000000,"230000",LINIERS,"9",5634.548115023219907,1058.246957219580054,7541142.480181390419602,"127",14254.676766869199128
"23",VTA,TERRENO,-34.611725000000000,-58.527251999999997,279.000000000000000,"440000",VILLA DEVOTO SUR,"11",5592.325730382710390,951.084562894462010,7543401.921113849617541,"210",13392.039292305500567
"24",VTA,TERRENO,-34.648418800000002,-58.527250700000003,238.000000000000000,"238000",LINIERS,"9",5635.764452871760113,1062.256525134200047,7541140.404737840406597,"128",14255.894793718900473
"25",VTA,TERRENO,-34.651434000000002,-58.526975999999998,147.000000000000000,"199000",LINIERS,"9",5737.744197155429902,1394.681220333600095,7540975.535418969579041,"107",14352.508267909999631
"26",VTA,TERRENO,-34.630403899999997,-58.526816799999999,210.000000000000000,"285000",VERSALLES,"10",5243.058096532749914,940.500902111711980,7542283.740801200270653,"145",13649.191326308400676
"27",VTA,TERRENO,-34.619259200000002,-58.526760099999997,150.000000000000000,"215000",VILLA REAL,"10",5389.851025000380105,1787.845737489870089,7542974.999784950166941,"185",13429.229399888099579
"28",VTA,TERRENO,-34.648720400000002,-58.526515799999999,400.000000000000000,"270000",LINIERS,"9",5584.536636250940319,1092.551948620099893,7541177.840061550028622,"138",14204.516336749400580
"29",VTA,TERRENO,-34.643740600000001,-58.526127299999999,325.000000000000000,"450000",LINIERS,"9",5377.338540392709547,540.359604823482982,7541514.344748600386083,"321",13985.711817023500771
"30",VTA,TERRENO,-34.653615000000002,-58.525846000000001,203.000000000000000,"299900",LINIERS,"9",5745.750245838809860,1636.042056691120024,7540927.272007330320776,"101",14348.076065775800089
"31",VTA,TERRENO,-34.652466400000002,-58.525726700000000,0.000000000000000,"200000",LINIERS,"9",5680.671058710399848,1509.044692996159938,7541007.146541330032051,"122",14289.186954781700479
"32",VTA,TERRENO,-34.614162299999997,-58.525618999999999,360.000000000000000,"790000",VILLA REAL,"10",5451.844881138240453,1232.920748752819918,7543376.194170200265944,"252",13263.705675210600020
"33",VTA,TERRENO,-34.633590900000002,-58.525301300000002,160.000000000000000,"150000",VERSALLES,"10",5113.902735601500353,593.644713305945970,7542202.853242459706962,"200",13595.699271321700508
"34",VTA,TERRENO,-34.651291700000002,-58.524680500000002,188.000000000000000,"195000",LINIERS,"9",5539.038144575029946,1386.063916628299921,7541159.285883489996195,"145",14151.275461350800470
"35",VTA,TERRENO,-34.624260999999997,-58.524102999999997,160.000000000000000,"205000",VERSALLES,"10",5045.222070082239952,1633.880545953529918,7542869.280244640074670,"194",13272.032531798999116
"36",VTA,TERRENO,-34.608865000000002,-58.524078000000003,329.000000000000000,"520000",VILLA DEVOTO SUR,"11",5161.748206153600222,705.596731938261996,7543820.257146770134568,"189",13083.653330013399682
"37",VTA,TERRENO,-34.615138999999999,-58.523296000000002,241.000000000000000,"850000",VILLA DEVOTO SUR,"11",5214.832906902919603,1383.453527279719992,7543493.114582230336964,"266",13061.652331952400345
"38",VTA,TERRENO,-34.629593499999999,-58.523183000000003,320.000000000000000,"299000",VERSALLES,"10",4911.320991464839608,1069.338075621599955,7542610.734683539718390,"165",13304.411423880399525
"39",VTA,TERRENO,-34.602125000000001,-58.523098900000001,945.000000000000000,"2600000",VILLA DEVOTO NORTE,"11",4567.244273524120217,416.234223068206973,7544310.441141770221293,"82",12981.951362828000129
"40",VTA,TERRENO,-34.629831000000003,-58.523089599999999,350.000000000000000,"350000",VERSALLES,"10",4902.159121337949728,1046.407455382900025,7542603.216619400307536,"184",13301.785131411199472
"41",VTA,TERRENO,-34.631777000000000,-58.522672000000000,316.000000000000000,"500000",VERSALLES,"10",4864.294475322009930,856.036005559436944,7542515.108472360298038,"189",13313.414368631500110
"42",VTA,TERRENO,-34.639087000000004,-58.522495999999997,242.000000000000000,"780000",LINIERS,"9",4934.845722580400434,353.328417296391024,7542077.975656749680638,"496",13511.240104660000725
"43",VTA,TERRENO,-34.627738000000001,-58.522478000000000,440.000000000000000,"2200000",VERSALLES,"10",4856.357012740640130,1285.007459894580052,7542778.854344080202281,"195",13198.040167025899791
"44",VTA,TERRENO,-34.655354600000003,-58.522375199999999,200.000000000000000,"620000",MATADEROS,"9",5554.531814455460335,1864.190701908979918,7541084.634853989817202,"136",14132.440578322000874
"45",VTA,TERRENO,-34.658303199999999,-58.522293400000002,199.000000000000000,"350000",MATADEROS,"9",5716.229437468019569,2187.200243567940106,7540909.166841159574687,"80",14261.627090438199957
"46",VTA,TERRENO,-34.625982100000002,-58.522258299999997,412.000000000000000,"390000",VERSALLES,"10",4853.466376425980343,1478.202435142919967,7542903.837526880204678,"204",13140.145518413499303
"47",VTA,TERRENO,-34.607145899999999,-58.522220200000000,180.000000000000000,"580000",VILLA DEVOTO SUR,"11",4906.008032669639761,653.774442054471024,7544067.902254940010607,"132",12906.234318946400890
"48",VTA,TERRENO,-34.649819899999997,-58.521999600000001,160.000000000000000,"180000",LINIERS,"9",5248.041467972680039,1277.967107457619932,7541454.346061060205102,"174",13862.423056186900794
"49",VTA,TERRENO,-34.650547299999999,-58.521549600000000,373.000000000000000,"378000",LINIERS,"9",5243.662790428579683,1367.568235772859907,7541443.820578309707344,"180",13854.222473112000444
"50",VTA,TERRENO,-34.601665500000003,-58.521411499999999,213.000000000000000,"350000",VILLA DEVOTO NORTE,"11",4419.165355635959713,579.097674681037006,7544467.446941450238228,"103",12827.941034810199199
"51",VTA,TERRENO,-34.625910699999999,-58.520643300000003,151.000000000000000,"165000",VERSALLES,"10",4707.156581336959789,1529.902435000489959,7543031.369655519723892,"223",12993.231555702199330
"52",VTA,TERRENO,-34.604959999999998,-58.520600000000002,245.000000000000000,"650000",VILLA DEVOTO SUR,"11",4626.734925169470444,660.640049166821996,7544326.212899089790881,"117",12752.553396268200231
"53",VTA,TERRENO,-34.646270299999998,-58.520166199999998,275.000000000000000,"320000",LINIERS,"9",4943.926907882770138,996.960230053466944,7541812.861464809626341,"217",13564.057435460099441
"54",VTA,TERRENO,-34.604080099999997,-58.520125200000003,245.000000000000000,"480000",VILLA DEVOTO SUR,"11",4525.612864897399959,680.866626013999962,7544416.666925019584596,"112",12708.233858109999346
"55",VTA,TERRENO,-34.605780000000003,-58.519866000000000,290.000000000000000,"690000",VILLA DEVOTO SUR,"11",4649.199696853000205,755.298683037423984,7544331.628654070198536,"137",12686.628807721899648
"56",VTA,TERRENO,-34.597248600000000,-58.519847100000000,433.000000000000000,"650000",VILLA DEVOTO NORTE,"11",3986.846933114789863,906.630127004036012,7544859.070105290040374,"91",12702.263040069599811
"57",VTA,TERRENO,-34.627572000000001,-58.519810000000000,1310.000000000000000,"1400000",VERSALLES,"10",4613.656029146570290,1389.326675644779925,7542992.497407340444624,"220",12954.771592443499685
"58",VTA,TERRENO,-34.613879300000001,-58.519765700000001,190.000000000000000,"350000",VILLA DEVOTO SUR,"11",4961.431225501049994,1383.554022457760084,7543839.953215190209448,"295",12726.204947807000281
"59",VTA,TERRENO,-34.649382199999998,-58.519738699999998,216.000000000000000,"250000",LINIERS,"9",5038.967046889740232,1313.619439393090033,7541653.663244079798460,"204",13651.925489091399868
"60",VTA,TERRENO,-34.612012200000002,-58.519407899999997,0.000000000000000,"570000",VILLA DEVOTO SUR,"11",5013.170859820639635,1219.748760271440005,7543982.339505880139768,"262",12676.617676969799504
"61",VTA,TERRENO,-34.642503200000000,-58.519279599999997,170.000000000000000,"370000",LINIERS,"9",4735.864860432780006,762.460295463373996,7542112.620219930075109,"303",13347.034149670100305
"62",VTA,TERRENO,-34.653543300000003,-58.519157499999999,114.000000000000000,"210000",LINIERS,"9",5198.958401560220409,1755.658218019229935,7541441.524722529575229,"171",13781.436589108199769
"63",VTA,TERRENO,-34.613468900000001,-58.519132599999999,3000.000000000000000,"1600000",VILLA DEVOTO SUR,"11",4925.195114781139637,1348.266924181679997,7543913.526916540227830,"274",12664.362693433000459
"64",VTA,TERRENO,-34.613852899999998,-58.519093599999998,164.000000000000000,"290000",VILLA DEVOTO SUR,"11",4905.496063999030412,1384.734376203210104,7543892.827565779909492,"272",12664.548838288699699
"65",VTA,TERRENO,-34.621078400000002,-58.518803800000001,162.000000000000000,"225000",VILLA REAL,"10",4633.243810163189664,2091.492385003559775,7543469.495921229943633,"221",12735.168921440899794
"66",VTA,TERRENO,-34.647500000000001,-58.517980000000001,299.000000000000000,"335000",LINIERS,"9",4807.778396397819961,1226.190636960950087,7541903.724636299535632,"208",13425.270567402800225
"67",VTA,TERRENO,-34.589669999999998,-58.517972000000000,163.000000000000000,"880000",VILLA DEVOTO NORTE,"11",3361.375042998040044,957.333971484390986,7545469.360101209953427,"89",12605.862651111499872
"68",VTA,TERRENO,-34.601866000000001,-58.517930000000000,466.000000000000000,"1500000",VILLA DEVOTO NORTE,"11",4208.765298993150282,511.854778042292992,7544720.571601370349526,"140",12508.271125142200617
"69",VTA,TERRENO,-34.593291000000001,-58.517882999999998,530.000000000000000,"580000",VILLA DEVOTO NORTE,"11",3575.007021619070201,1152.541683044810043,7545252.872365159913898,"103",12554.775106361399594
"70",VTA,TERRENO,-34.610145299999999,-58.517516499999999,330.000000000000000,"550000",VILLA DEVOTO SUR,"11",4894.044085324700063,953.225052825858029,7544241.654209329746664,"250",12489.891908978699576
"71",VTA,TERRENO,-34.651074999999999,-58.517494999999997,388.000000000000000,"490000",LINIERS,"9",4935.240734887739563,1577.992126499930009,7541720.365909250453115,"207",13533.155899141700502
"72",VTA,TERRENO,-34.612322100000000,-58.517470600000003,800.000000000000000,"1800000",VILLA DEVOTO SUR,"11",4837.377637530909851,1168.129262335909971,7544110.952453889884055,"253",12502.032055108800705
"73",VTA,TERRENO,-34.594445200000003,-58.517441900000001,251.000000000000000,"350000",VILLA DEVOTO NORTE,"11",3619.895031058089899,1019.804181209589956,7545215.342840920202434,"102",12503.415419094599201
"74",VTA,TERRENO,-34.594444299999999,-58.517440800000003,245.000000000000000,"320000",VILLA DEVOTO NORTE,"11",3619.754024666110126,1019.847837185010007,7545215.482220870442688,"102",12503.322963328400874
"75",VTA,TERRENO,-34.613526999999998,-58.517291800000002,815.000000000000000,"1800000",VILLA DEVOTO SUR,"11",4767.495571516489690,1286.189930792580071,7544050.303591839969158,"239",12496.737670562199128
"76",VTA,TERRENO,-34.643887700000001,-58.517249200000002,215.000000000000000,"640000",LINIERS,"9",4603.655116788550004,1002.164257551130049,7542182.067169619724154,"254",13222.118170612000540
"77",VTA,TERRENO,-34.589328299999998,-58.517241400000003,168.000000000000000,"320000",VILLA DEVOTO NORTE,"11",3284.383040393649935,916.039003431911055,7545546.148003649897873,"96",12544.076855139299369
"78",VTA,TERRENO,-34.600191600000002,-58.516682099999997,660.000000000000000,"1000000",VILLA DEVOTO NORTE,"11",3995.444888672110210,475.924053631634024,7544918.968980900011957,"181",12398.109021630800271
"79",VTA,TERRENO,-34.600174199999998,-58.516654000000003,660.000000000000000,"1000000",VILLA DEVOTO NORTE,"11",3992.265060952080148,474.928917137254984,7544922.184619129635394,"182",12395.591826888399737
"80",VTA,TERRENO,-34.651997199999997,-58.516562000000000,282.000000000000000,"380000",LINIERS,"9",4907.731914668839636,1709.836183942660000,7541734.648908570408821,"207",13494.769626629100458
"81",VTA,TERRENO,-34.641072600000001,-58.516501499999997,112.000000000000000,"399000",LINIERS,"9",4448.000604990000284,934.560595519801041,7542412.572047259658575,"262",13054.876849015699918
"82",VTA,TERRENO,-34.586834000000003,-58.516302600000003,335.000000000000000,"260000",VILLA DEVOTO NORTE,"11",3076.075930317580060,643.177795210553995,7545771.552120169624686,"111",12496.845313624800838
"83",VTA,TERRENO,-34.592193199999997,-58.516296599999997,434.000000000000000,"495000",VILLA DEVOTO NORTE,"11",3385.697530698349965,1213.146705252429911,7545441.544236320070922,"134",12421.681659966799998
"84",VTA,TERRENO,-34.590270300000000,-58.516252600000001,660.000000000000000,"4000000",VILLA DEVOTO NORTE,"11",3261.985136219760079,1023.232129870350036,7545563.470194750465453,"124",12441.232374213999719
"85",VTA,TERRENO,-34.618148300000001,-58.516116400000001,350.000000000000000,"629000",VILLA DEVOTO SUR,"11",4484.000197249440134,1752.024672382890003,7543855.025907609611750,"203",12445.359852927500469
"86",VTA,TERRENO,-34.632955500000001,-58.516109700000001,230.000000000000000,"300000",VERSALLES,"10",4268.374586611250379,1144.963532867370077,7542942.760697410441935,"147",12761.990603834099602
"87",VTA,TERRENO,-34.647989899999999,-58.516038399999999,225.000000000000000,"290000",LINIERS,"9",4666.231988992410152,1383.876175865809955,7542021.534046100452542,"209",13279.596020516999488
"88",VTA,TERRENO,-34.651983000000001,-58.515970000000003,236.000000000000000,"570000",LINIERS,"9",4859.458224769759909,1737.590014178309957,7541780.648868310265243,"215",13444.365738673499436
"89",VTA,TERRENO,-34.587190999999997,-58.515818000000003,262.000000000000000,"540000",VILLA DEVOTO NORTE,"11",3054.770929114799856,688.614148307241976,7545786.495431889779866,"123",12447.026636824099114
"90",VTA,TERRENO,-34.595766900000001,-58.515425100000002,283.000000000000000,"800000",VILLA DEVOTO NORTE,"11",3572.045059871909871,811.605617099525944,7545287.646419069729745,"154",12307.791588862399294
"91",VTA,TERRENO,-34.589372599999997,-58.515358399999997,157.000000000000000,"219000",VILLA DEVOTO NORTE,"11",3139.297772526469998,934.270198753379987,7545687.019164229743183,"149",12372.101194597900758
"92",VTA,TERRENO,-34.612087099999997,-58.515162699999998,492.000000000000000,"620000",VILLA DEVOTO SUR,"11",4657.823644746130412,1076.287375400660039,7544301.415039129555225,"240",12288.980890528799137
"93",VTA,TERRENO,-34.638466000000001,-58.514949999999999,161.000000000000000,"260000",LINIERS,"9",4242.827840050100349,1045.379241044330001,7542691.507714649662375,"199",12830.014795433800828
"94",VTA,TERRENO,-34.592735800000000,-58.514861500000002,353.000000000000000,"450000",VILLA DEVOTO NORTE,"11",3316.607970814990040,1122.343296145460044,7545517.528044279664755,"159",12284.664873329500551
"95",VTA,TERRENO,-34.615356900000002,-58.514818599999998,184.000000000000000,"260000",VILLA DEVOTO SUR,"11",4479.423773236640045,1426.360591314620024,7544126.065076179802418,"164",12290.669577309599845
"96",VTA,TERRENO,-34.600793000000003,-58.514670700000003,600.000000000000000,"1500000",VILLA DEVOTO NORTE,"11",3919.075692261780205,291.035626484740021,7545035.268850239925086,"198",12211.802647653299573
"97",VTA,TERRENO,-34.603884499999999,-58.514307600000002,344.000000000000000,"590000",VILLA DEVOTO SUR,"11",4161.626224331609592,219.840078583506994,7544872.342696099542081,"214",12174.541149014899929
"98",VTA,TERRENO,-34.608859799999998,-58.514115500000003,216.000000000000000,"320000",VILLA DEVOTO SUR,"11",4592.974067329610079,705.820570612483948,7544580.236112119629979,"257",12170.835347640699183
"99",VTA,TERRENO,-34.649407699999998,-58.514111399999997,333.000000000000000,"280000",LINIERS,"9",4574.848270085330114,1619.551292927950044,7542081.039180230349302,"210",13175.535681160099557
"100",VTA,TERRENO,-34.586646999999999,-58.514106800000000,382.000000000000000,"400000",VILLA DEVOTO NORTE,"11",2887.842833446040004,675.933453263595993,7545950.544086170382798,"141",12300.830963203899955
"101",VTA,TERRENO,-34.609901999999998,-58.514045000000003,230.000000000000000,"430000",VILLA DEVOTO SUR,"11",4676.131764085669602,817.828049428081954,7544521.355966970324516,"246",12170.461971963099131
"102",VTA,TERRENO,-34.618426900000003,-58.513852399999998,123.000000000000000,"190000",MONTE CASTRO,"10",4277.194693157230176,1754.866832715850023,7544010.468385710380971,"215",12243.620111761600128
"103",VTA,TERRENO,-34.644611500000003,-58.513622900000001,336.000000000000000,"490000",LINIERS,"9",4317.691602280279767,1328.507237630090003,7542413.884716830216348,"196",12937.712052175000281
"104",VTA,TERRENO,-34.639031699999997,-58.513408300000002,312.000000000000000,"650000",LINIERS,"9",4118.109532357950229,1079.076678704090000,7542774.165515500120819,"213",12714.560347908800395
"105",VTA,TERRENO,-34.631972500000003,-58.513304099999999,368.000000000000000,"420000",VERSALLES,"10",4006.304466159620006,1129.012495896070050,7543217.241227569989860,"154",12485.489428552600657
"106",VTA,TERRENO,-34.617387999999998,-58.513202000000000,265.000000000000000,"270000",MONTE CASTRO,"10",4259.318254260540016,1636.298306045599929,7544124.105622789822519,"182",12169.500123281399283
"107",VTA,TERRENO,-34.643976299999999,-58.512919699999998,138.000000000000000,"185000",LINIERS,"9",4232.527816906579574,1308.891191916399976,7542506.639343339949846,"190",12852.655772929700106
"108",VTA,TERRENO,-34.644606400000001,-58.512708300000000,2054.000000000000000,"950000",LINIERS,"9",4239.266971197689600,1341.617786941930035,7542483.917035439983010,"189",12859.047859485999652
"109",VTA,TERRENO,-34.649474300000001,-58.512600300000003,260.000000000000000,"260000",LINIERS,"9",4455.254666334610192,1723.406484153620113,7542192.117915850132704,"213",13050.707277547500780
"110",VTA,TERRENO,-34.591076999999999,-58.512512999999998,115.000000000000000,"840000",VILLA DEVOTO NORTE,"11",3033.561304504100008,1186.339744563699924,7545798.912926630116999,"193",12090.047433723899303
"111",VTA,TERRENO,-34.640531000000003,-58.512371000000002,352.000000000000000,"630000",LINIERS,"9",4066.821960137439874,1052.182554431190056,7542760.825117809697986,"239",12676.906384654299472
"112",VTA,TERRENO,-34.613405999999998,-58.512335999999998,173.000000000000000,"220000",VILLA DEVOTO SUR,"11",4360.599248711389919,1193.065382834650109,7544435.630794749595225,"151",12042.827501500099970
"113",VTA,TERRENO,-34.657823499999999,-58.512161700000000,335.000000000000000,"345000",MATADEROS,"9",4902.322866218410127,2471.707171231430038,7541710.976592459715903,"287",13402.978192877599213
"114",VTA,TERRENO,-34.632834299999999,-58.512159799999999,374.000000000000000,"340000",VERSALLES,"10",3906.031607083210019,994.538077529084035,7543251.353656680323184,"142",12408.615955772300367
"115",VTA,TERRENO,-34.637589300000002,-58.512094200000000,180.000000000000000,"250000",LINIERS,"9",3966.932050227149830,925.526167965322998,7542963.249947099946439,"191",12551.042163983400314
"116",VTA,TERRENO,-34.616024500000002,-58.512076899999997,200.000000000000000,"215000",VILLA DEVOTO SUR,"11",4218.791465505440101,1483.868890320580022,7544293.949664729647338,"159",12048.910001369600650
"117",VTA,TERRENO,-34.607510300000001,-58.512029499999997,180.000000000000000,"390000",VILLA DEVOTO SUR,"11",4354.379723835770164,540.261523080302027,7544822.497646939940751,"231",11973.379258531300366
"118",VTA,TERRENO,-34.658968199999997,-58.511869799999999,642.000000000000000,"1500000",MATADEROS,"9",4920.400927227369721,2594.156616798460163,7541662.678178769536316,"276",13436.637761596399287
"119",VTA,TERRENO,-34.662291000000003,-58.511777199999997,450.000000000000000,"293000",MATADEROS,"9",5054.472704288020395,2920.876786617579910,7541464.958614960312843,"219",13601.619641547200445
"120",VTA,TERRENO,-34.590953700000000,-58.511705599999999,123.000000000000000,"370000",VILLA DEVOTO NORTE,"11",2966.843701886310100,1201.989886204300092,7545868.088828690350056,"209",12018.060280609499387
"121",VTA,TERRENO,-34.579678299999998,-58.511688399999997,299.000000000000000,"315000",VILLA PUEYRREDON,"12",2396.607355777559860,518.218005843762967,7546564.734957650303841,"79",12225.857057954499396
"122",VTA,TERRENO,-34.591316300000003,-58.511688399999997,292.000000000000000,"1290000",VILLA DEVOTO NORTE,"11",2990.799578733659928,1239.413272134919907,7545847.040715309791267,"212",12011.861592051700427
"123",VTA,TERRENO,-34.591937999999999,-58.511417399999999,400.000000000000000,"850000",VILLA DEVOTO NORTE,"11",3015.768078558060097,1192.116758853559986,7545829.369995919987559,"224",11979.513955709400761
"124",VTA,TERRENO,-34.666420299999999,-58.511265899999998,216.000000000000000,"139000",MATADEROS,"9",5220.807745180460188,2606.155384165349915,7541249.454648910090327,"137",13786.267965389399251
"125",VTA,TERRENO,-34.598473700000000,-58.511080999999997,188.000000000000000,"860000",VILLA DEVOTO NORTE,"11",3509.057070622030096,479.723170929656987,7545452.010427540168166,"217",11892.167218746599247
"126",VTA,TERRENO,-34.618584800000001,-58.511029600000001,140.000000000000000,"225000",MONTE CASTRO,"10",4026.771678281079858,1772.205366190870109,7544215.954301149584353,"205",11989.551857391599697
"127",VTA,TERRENO,-34.611263800000003,-58.510931499999998,170.000000000000000,"365000",VILLA DEVOTO SUR,"11",4357.959767187609941,965.244756510434968,7544674.794817429967225,"183",11895.211753758399936
"128",VTA,TERRENO,-34.653596299999997,-58.510850400000002,248.000000000000000,"260000",MATADEROS,"9",4552.307721028670130,2083.794225832530174,7542071.450038679875433,"294",13090.209177309799998
"129",VTA,TERRENO,-34.609351199999999,-58.510718799999999,824.000000000000000,"1350000",VILLA DEVOTO SUR,"11",4436.059563942910245,759.637750674855965,7544808.935015330091119,"240",11862.460215918999893
"130",VTA,TERRENO,-34.581634100000002,-58.510646000000001,149.000000000000000,"260000",VILLA PUEYRREDON,"12",2369.323371679110096,593.546411839818006,7546523.618737629614770,"99",12086.903819220999139
"131",VTA,TERRENO,-34.588916400000002,-58.510601299999998,178.000000000000000,"250000",VILLA DEVOTO NORTE,"11",2749.320729180989929,1053.814709489189909,7546077.935931170359254,"223",11946.172007968500111
"132",VTA,TERRENO,-34.656964600000002,-58.510499299999999,180.000000000000000,"260000",MATADEROS,"9",4727.276706875410127,2422.701626127889995,7541890.617634509690106,"307",13224.049115779600470
"133",VTA,TERRENO,-34.591347900000002,-58.510278999999997,196.000000000000000,"600000",VILLA DEVOTO NORTE,"11",2893.861435574950065,1269.393111281159918,7545952.572619100101292,"243",11883.006395243499355
"134",VTA,TERRENO,-34.655772599999999,-58.510258600000000,304.000000000000000,"650000",MATADEROS,"9",4647.624456609039953,2290.382657986289814,7541982.427984460256994,"308",13145.573201173499911
"135",VTA,TERRENO,-34.650132999999997,-58.510199800000002,373.000000000000000,"340000",MATADEROS,"9",4298.067578386469904,1708.610492799130043,7542334.495424799621105,"195",12877.458138644900828
"136",VTA,TERRENO,-34.629930000000002,-58.509829000000003,131.000000000000000,"175000",VILLA LURO,"10",3686.245915062379936,994.823760464526003,7543608.075637339614332,"161",12120.811290292700505
"137",VTA,TERRENO,-34.631363999999998,-58.509827999999999,394.000000000000000,"400000",VILLA LURO,"10",3685.834870484929979,889.832726012257012,7543519.752656009979546,"174",12160.033089405800638
"138",VTA,TERRENO,-34.614643999999998,-58.509746000000000,277.000000000000000,"500000",VILLA DEVOTO SUR,"11",4086.896254507059894,1352.976086997040056,7544556.780802249908447,"183",11819.715259924600105
"139",VTA,TERRENO,-34.587848000000001,-58.509681999999998,433.000000000000000,"599000",VILLA DEVOTO NORTE,"11",2611.767316843140179,1012.752796336549977,7546213.928593929857016,"234",11879.484835154000393
"140",VTA,TERRENO,-34.579576000000003,-58.509599000000001,357.000000000000000,"450000",VILLA PUEYRREDON,"12",2208.374954302340029,706.104910686342009,7546730.395926520228386,"97",12041.300285357900066
"141",VTA,TERRENO,-34.654452100000000,-58.509543000000001,262.000000000000000,"265000",MATADEROS,"9",4508.112052264409613,2130.569575824290041,7542118.356361970305443,"302",13022.586636579000697
"142",VTA,TERRENO,-34.601920000000000,-58.509542000000003,207.000000000000000,"515000",VILLA DEVOTO NORTE,"11",3726.717022545659802,277.173554696447013,7545356.862613869830966,"234",11738.856604559900006
"143",VTA,TERRENO,-34.607206099999999,-58.509464999999999,164.000000000000000,"270000",VILLA DEVOTO SUR,"11",4178.021142099640201,573.858802528441970,7545036.796533579938114,"237",11737.117855697299092
"144",VTA,TERRENO,-34.589944500000001,-58.509344100000000,390.000000000000000,"290000",VILLA DEVOTO NORTE,"11",2727.971264836499813,1213.439561600139996,7546110.410785250365734,"250",11816.757542805900812
"145",VTA,TERRENO,-34.606927599999999,-58.509340100000003,500.000000000000000,"750000",VILLA DEVOTO SUR,"11",4146.754383641679851,552.643064678920041,7545063.491878359578550,"235",11724.655809034400590
"146",VTA,TERRENO,-34.578967800000001,-58.509017600000000,153.000000000000000,"240000",VILLA PUEYRREDON,"12",2139.719750158410079,674.885641723010053,7546812.246821469627321,"103",12004.463575193400175
"147",VTA,TERRENO,-34.604431200000001,-58.508929500000001,150.000000000000000,"470000",VILLA DEVOTO SUR,"11",3910.023083832209977,377.030272847398010,7545248.725719380192459,"236",11681.551748274700003
"148",VTA,TERRENO,-34.622118000000000,-58.508875000000003,211.000000000000000,"440000",MONTE CASTRO,"10",3721.954914515470136,1685.214487672410087,7544162.400532010011375,"282",11855.481862300999637
"149",VTA,TERRENO,-34.610537700000002,-58.508732100000003,251.000000000000000,"330000",VILLA DEVOTO SUR,"11",4225.989570588730203,938.336552157035953,7544887.261569939553738,"218",11688.433600219299478
"150",VTA,TERRENO,-34.617869700000000,-58.508679700000002,300.000000000000000,"430000",MONTE CASTRO,"10",3852.952456419200189,1722.917318382149915,7544439.204720510169864,"224",11765.227172067199717
"151",VTA,TERRENO,-34.666815800000002,-58.508470099999997,750.000000000000000,"250000",MATADEROS,"9",5021.754748705229758,2409.960220585339812,7541438.158436410129070,"200",13588.368648931200369
"152",VTA,TERRENO,-34.631342199999999,-58.508355399999999,153.000000000000000,"375000",VILLA LURO,"10",3550.782339805380161,788.714519703187989,7543633.359581450000405,"178",12028.834096513199256
"153",VTA,TERRENO,-34.657279000000003,-58.508291000000000,200.000000000000000,"282000",MATADEROS,"9",4547.722215235099611,2400.280156290839841,7542039.554878490045667,"327",13059.215252845500800
"154",VTA,TERRENO,-34.664488400000003,-58.508181399999998,400.000000000000000,"250000",MATADEROS,"9",4869.532141414169928,2605.386691023819822,7541603.592811609618366,"237",13434.061249805399711
"155",VTA,TERRENO,-34.654832399999997,-58.508180699999997,207.000000000000000,"390000",MATADEROS,"9",4432.693065986710280,2134.794099503079906,7542198.752140199765563,"327",12928.631581665000340
"156",VTA,TERRENO,-34.591195499999998,-58.508055800000001,1975.000000000000000,"690000",VILLA DEVOTO NORTE,"11",2730.958947490380069,1314.501927223860093,7546131.510070689953864,"262",11682.392616041499423
"157",VTA,TERRENO,-34.666663399999997,-58.507972299999999,366.000000000000000,"220000",MATADEROS,"9",4973.988510619359658,2396.218767495769953,7541485.488984909839928,"212",13540.565426414699687
"158",VTA,TERRENO,-34.594974000000001,-58.507930000000002,305.000000000000000,"435000",VILLA DEVOTO NORTE,"11",3026.115075982079816,946.504738787519045,7545908.096827370114625,"200",11628.957602316100747
"159",VTA,TERRENO,-34.648801300000002,-58.507809299999998,112.000000000000000,"246000",MATADEROS,"9",4034.426261679389881,1486.570021559389943,7542598.787737750448287,"189",12617.556290201700904
